,word,x,y
1338,crafts,7.659438133239746,3.2255444526672363
1339,marine,5.346940040588379,1.4046154022216797
1340,cranch,7.295255184173584,3.043811082839966
1341,authorised,1.0713651180267334,1.1119794845581055
1342,pleasure,-0.03322894871234894,4.595162391662598
1343,frigate,4.442216396331787,1.481856346130371
1344,direction,3.279752731323242,2.625732183456421
1345,promise,-0.06214400753378868,1.8443266153335571
1346,require,0.04502241685986519,1.6318098306655884
1347,newhampshire,7.818415641784668,1.2316882610321045
1348,free,2.1376919746398926,0.451891154050827
1349,post,4.870556831359863,3.9612603187561035
1350,kind,0.18121545016765594,4.56366491317749
1351,midnight,4.808773994445801,5.804765224456787
1352,prepare,1.8536745309829712,1.9782822132110596
1353,creek,3.2807905673980713,1.1762080192565918
1354,indifferent,1.8993948698043823,5.633429527282715
1355,assented,0.9186938405036926,1.4624725580215454
1356,attendance,3.137601137161255,4.331455230712891
1357,mississippi,7.005376815795898,1.1197307109832764
1358,progress,1.8745890855789185,5.51390266418457
1359,spring,5.1413984298706055,6.125788688659668
1360,admission,1.9164419174194336,0.842052698135376
1361,postponed,0.2811695337295532,1.2044159173965454
1362,inclined,0.6600391864776611,2.177943468093872
1363,messenger,4.840785980224609,1.8297984600067139
1364,seat,5.010676860809326,4.522384166717529
1365,stackelberg,5.27264404296875,2.533046245574951
1366,5th,5.544308185577393,6.659265518188477
1367,macomb,5.451375484466553,1.2860956192016602
1368,single,1.9024194478988647,3.7494633197784424
1369,forth,2.8910696506500244,5.470754623413086
1370,vives,4.399466514587402,2.140597105026245
1371,clays,5.399145126342773,2.763869524002075
1372,canal,4.102419376373291,4.297211647033691
1373,adopted,1.6360894441604614,2.2672858238220215
1374,january,6.117455005645752,6.75652551651001
1375,receiving,1.3671555519104004,1.7881877422332764
1376,consent,0.49292638897895813,1.2091087102890015
1377,construction,1.9827017784118652,0.7844030261039734
1378,communicate,0.8966114521026611,1.3360329866409302
1379,samuel,7.580413341522217,2.1685545444488525
1380,frazier,7.679670333862305,3.2886407375335693
1381,proof,1.5293705463409424,2.697728157043457
1382,proclamation,2.5563511848449707,1.2180867195129395
1383,temper,-0.5201172232627869,4.531774520874023
1384,above,3.1348884105682373,6.106557369232178
1385,clear,2.4475605487823486,6.660808563232422
1386,russells,3.686617136001587,2.3973724842071533
1387,presidency,1.853210687637329,2.45107102394104
1388,press,3.235546588897705,2.539614200592041
1389,equally,0.04735514521598816,3.1152961254119873
1390,produce,0.18891344964504242,1.4253796339035034
1391,furnished,3.160966396331787,2.494668483734131
1392,foster,7.506996154785156,3.1937167644500732
1393,indemnity,2.683520555496216,0.6219298243522644
1394,feelings,-0.6070635914802551,3.4305784702301025
1395,stated,0.8897902965545654,2.0715088844299316
1396,sometimes,1.4413371086120605,5.61896276473999
1397,earnestly,5.665844917297363,1.3795114755630493
1398,snow,2.6092724800109863,7.094211578369141
1399,britain,3.394254684448242,0.7476404905319214
1400,your,-0.6186214685440063,5.904089450836182
1401,brothers,7.506819725036621,3.723586082458496
1402,consular,4.7882208824157715,1.2838886976242065
1403,commissions,3.201138496398926,1.5452264547348022
1404,illness,2.04439640045166,6.960785388946533
1405,often,1.1047019958496094,5.587488174438477
1406,remove,0.16797678172588348,1.5357648134231567
1407,master,3.908090353012085,1.195720911026001
1408,extraordinary,0.14122197031974792,3.7998838424682617
1409,benefit,2.2654075622558594,2.855739116668701
1410,announcing,4.784814357757568,2.038132905960083
1411,revolutionary,3.3937013149261475,1.5439881086349487
1412,sure,-0.18112806975841522,2.275725841522217
1413,establishment,2.8404691219329834,1.3201544284820557
1414,explanation,0.46553945541381836,1.8392573595046997
1415,deeply,0.5876020193099976,4.933414936065674
1416,exercise,0.27944299578666687,4.817269325256348
1417,stock,3.4536116123199463,3.2725634574890137
1418,harrison,7.277893543243408,1.8097255229949951
1419,waiting,4.749660968780518,4.7430548667907715
1420,acting,3.160212993621826,1.8516509532928467
1421,mention,0.7449162006378174,1.2614107131958008
1422,arrangements,2.8201472759246826,2.6018881797790527
1423,holmes,7.65676212310791,1.2338242530822754
1424,reports,3.2392067909240723,2.393918037414551
1425,honour,-0.40162283182144165,4.615414619445801
1426,obtaining,1.7546595335006714,2.451542615890503
1427,fourth,5.5148138999938965,6.667591571807861
1428,sentiment,-0.5631148815155029,3.4876246452331543
1429,command,3.561680316925049,1.2800891399383545
1430,debt,3.3091537952423096,3.059504508972168
1431,operation,1.5380914211273193,0.9311166405677795
1432,amory,7.65089225769043,3.190903663635254
1433,relation,0.8801855444908142,2.441340923309326
1434,defence,0.8259860277175903,2.746899127960205
1435,rank,3.696251153945923,1.358008861541748
1436,discussed,1.4508706331253052,2.3088200092315674
1437,final,1.4210978746414185,1.7633572816848755
1438,ness,7.804886817932129,1.6519140005111694
1439,besides,2.8960371017456055,4.08925724029541
1440,madison,5.921542167663574,2.263406991958618
1441,cutts,6.15216064453125,2.0518462657928467
1442,prove,-0.45925456285476685,3.5195906162261963
1443,countess,6.27534818649292,3.9318225383758545
1444,compensation,3.0617403984069824,2.30342173576355
1445,occurred,0.6006629467010498,2.1444852352142334
1446,highly,0.3088102340698242,3.063920497894287
1447,elliot,6.562428951263428,2.43100643157959
1448,patent,5.562061309814453,1.7029625177383423
1449,satisfactory,-0.14408272504806519,1.7788194417953491
1450,gaines,5.342710494995117,1.2345892190933228
1451,warrant,3.849313497543335,1.932802677154541
1452,readily,0.1664697527885437,1.4360153675079346
1453,clergyman,6.788029670715332,5.429544448852539
1454,allen,7.396493911743164,1.5680065155029297
1455,elected,1.8649892807006836,2.539724588394165
1456,controversy,1.615514874458313,2.624095916748047
1457,detained,4.398526191711426,4.957679748535156
1458,sum,3.355865240097046,3.1198418140411377
1459,conclusion,1.0805021524429321,1.6556884050369263
1460,pinkney,6.7616472244262695,2.3816022872924805
1461,packet,4.4399237632751465,2.0791592597961426
1462,hughes,5.207919120788574,1.9269285202026367
1463,addington,5.015516757965088,2.166154623031616
1464,duke,5.5165863037109375,3.0998826026916504
1465,placed,2.0310466289520264,2.899939775466919
1466,mode,0.4001341760158539,3.722022294998169
1467,deep,0.40400996804237366,5.256858825683594
1468,tucker,7.433408260345459,2.471729278564453
1469,standing,2.8949801921844482,4.412644386291504
1470,settle,0.3408631384372711,1.3660463094711304
1471,queen,6.205198287963867,4.016104221343994
1472,sort,0.6324324607849121,4.212682247161865
1473,pope,7.685711860656738,1.3707767724990845
1474,brooks,7.1027750968933105,3.2573208808898926
1475,biddle,6.097282886505127,2.0609796047210693
1476,1818,6.08765983581543,6.500489711761475
1477,governments,2.271913766860962,0.4308509826660156
1478,couple,3.207648754119873,6.962569713592529
1479,amsterdam,4.992855548858643,1.7067487239837646
1480,excepting,3.0671608448028564,4.252829074859619
1481,prison,3.819565773010254,1.5958070755004883
1482,renewed,5.4216227531433105,1.6509488821029663
1483,colonies,2.668056011199951,0.2425169050693512
1484,rhodeisland,7.802022457122803,1.2538541555404663
1485,morris,6.326204776763916,2.119981288909912
1486,partly,2.9549334049224854,6.039422512054443
1487,attack,0.9317542314529419,3.4909870624542236
1488,annual,2.980982542037964,2.5907702445983887
1489,judgment,-0.4919404983520508,4.904016017913818
1490,treaties,2.514387845993042,0.7404775023460388
1491,turned,2.7677218914031982,5.817625045776367
1492,stating,4.059109687805176,2.1545374393463135
1493,collection,2.879640817642212,4.760470867156982
1494,bound,1.3002269268035889,0.9844134449958801
1495,york,7.504693031311035,1.325805902481079
1496,executed,2.8017914295196533,3.3081836700439453
1497,decline,0.2957395613193512,1.1740405559539795
1498,beginning,2.6436989307403564,5.953734874725342
1499,apparently,1.025747537612915,5.112117767333984
1500,rodney,6.671622276306152,1.5845751762390137
1501,events,-0.2673238515853882,2.8338959217071533
1502,talents,-0.4880017042160034,4.743718147277832
1503,proceeded,5.131192207336426,5.179477691650391
1504,decide,0.41065311431884766,1.4266647100448608
1505,pleased,0.13925877213478088,2.5449981689453125
1506,sold,3.3320839405059814,3.5899441242218018
1507,extreme,1.2397416830062866,5.492173194885254
1508,foot,4.374938011169434,5.3239827156066895
1509,respectable,0.8126437664031982,3.939087390899658
1510,thou,-0.6720018982887268,5.95543909072876
1511,shaw,7.208288669586182,3.6607327461242676
1512,doctrine,-0.6307520270347595,5.384641647338867
1513,furnish,1.2919327020645142,1.3279509544372559
1514,november,5.981170177459717,6.678872108459473
1515,ordered,3.4849634170532227,1.499790072441101
1516,stand,-0.7413882613182068,2.2611336708068848
1517,boylston,6.6518707275390625,4.1198906898498535
1518,columbian,4.024824619293213,3.848314046859741
1519,founded,1.436414122581482,1.7222723960876465
1520,forrest,6.6261491775512695,2.2180912494659424
1521,urge,5.412046432495117,1.408456802368164
1522,doubtful,0.1929122656583786,2.5303237438201904
1523,affected,0.3381735682487488,4.362247467041016
1524,mitchell,7.233162879943848,1.4733531475067139
1525,gazette,4.4111552238464355,2.820707321166992
1526,wants,2.2487905025482178,2.717289924621582
1527,draught,3.5223352909088135,2.353976011276245
1528,period,0.7456934452056885,4.7001953125
1529,author,2.1652417182922363,3.6687674522399902
1530,regular,1.5790499448776245,5.536844253540039
1531,stay,6.155852794647217,4.352436542510986
1532,miller,7.401130199432373,1.8961601257324219
1533,woman,5.173295497894287,3.43137788772583
1534,occupation,1.665166974067688,6.000006198883057
1535,yard,4.4838056564331055,5.425834655761719
1536,suffered,0.6924002766609192,4.5594401359558105
1537,suppose,-0.6177585124969482,2.03338623046875
1538,princess,6.123209476470947,3.951690912246704
1539,chili,4.7303948402404785,1.2759737968444824
1540,auditor,6.101498126983643,1.984574556350708
1541,transaction,1.3690332174301147,2.6276204586029053
1542,card,6.703780174255371,3.4319891929626465
1543,moral,-0.6722168922424316,5.231990337371826
1544,ratified,2.6166529655456543,0.6967453956604004
1545,turn,-0.7293902039527893,2.6722357273101807
1546,embark,4.9400434494018555,4.437749862670898
1547,jesus,-0.6713315844535828,5.88020658493042
1548,swedish,5.095442295074463,2.2239389419555664
1549,debate,2.4297540187835693,2.9466400146484375
1550,motive,-0.2960440218448639,2.6231987476348877
1551,tide,2.816246509552002,6.698519706726074
1552,seeds,3.9196696281433105,7.322930812835693
1553,brazil,4.647486686706543,1.4121357202529907
1554,editor,4.410926342010498,2.8179938793182373
1555,danger,-0.20358753204345703,3.6423518657684326
1556,examine,2.4175145626068115,2.261946678161621
1557,weight,3.181974411010742,5.521212100982666
1558,cuba,3.342625856399536,0.7020846605300903
1559,audience,4.2694597244262695,2.163170099258423
1560,courtmartial,3.4600300788879395,1.4661784172058105
1561,crowded,2.786296844482422,6.052523612976074
1562,italian,3.034855604171753,6.720639705657959
1563,omitted,2.2548749446868896,6.0568647384643555
1564,sitting,5.908745288848877,4.256694316864014
1565,difficult,-0.5566892027854919,3.2681968212127686
1566,lloyd,7.681321620941162,1.5058473348617554
1567,diary,1.9427744150161743,6.070676326751709
1568,points,1.420148253440857,2.2608814239501953
1569,blake,7.508212566375732,2.386355400085449
1570,fund,2.876401662826538,2.73051381111145
1571,gentleman,5.480581760406494,3.457540273666382
1572,suspended,2.502833604812622,3.3812081813812256
1573,connected,1.0179888010025024,3.41652512550354
1574,university,6.004831314086914,2.905569314956665
1575,serve,-0.21344763040542603,1.7121503353118896
1576,bathed,4.511837959289551,6.342994689941406
1577,september,6.114904403686523,6.798476696014404
1578,greatest,1.0619710683822632,5.068318843841553
1579,erving,4.393260478973389,2.157867431640625
1580,truth,-0.6308019161224365,4.787673473358154
1581,enclosing,4.123599052429199,2.3029944896698
1582,hopkinson,7.223624229431152,2.522451400756836
1583,relative,2.8088600635528564,1.6765919923782349
1584,purchased,3.336709499359131,3.6413462162017822
1585,courts,3.168179512023926,1.3266336917877197
1586,committed,3.3671555519104004,1.1826798915863037
1587,value,2.265338182449341,1.1723448038101196
1588,suitable,0.15587256848812103,2.819913387298584
1589,earth,3.548295021057129,6.7533183097839355
1590,issued,2.406694173812866,1.570022463798523
1591,portugal,4.290596961975098,1.1623153686523438
1592,millions,3.431049108505249,3.2792906761169434
1593,storm,2.604241371154785,7.06799840927124
1594,informing,4.190189361572266,2.153298854827881
1595,gives,1.1977746486663818,4.359728813171387
1596,door,5.276167869567871,5.006821155548096
1597,aid,2.4567363262176514,1.693730115890503
1598,charleston,5.855684757232666,2.334979295730591
1599,removal,5.172852516174316,1.2517765760421753
1600,randolph,7.232053756713867,1.5003063678741455
1601,applications,3.1991055011749268,2.004915475845337
1602,became,1.483718752861023,5.805967807769775
1603,bear,-0.8351547718048096,2.6533620357513428
1604,contrary,1.4646860361099243,1.1700139045715332
1605,greater,1.1050541400909424,5.233292579650879
1606,box,3.9165151119232178,7.147205352783203
1607,vaughan,5.05337381362915,2.194678544998169
1608,motion,2.472592830657959,2.5371739864349365
1609,correct,0.0584697425365448,3.32013201713562
1610,passages,2.1016390323638916,3.793708086013794
1611,chosen,1.8178820610046387,2.489128589630127
1612,equal,0.9121394157409668,4.2872467041015625
1613,understand,-0.7828047275543213,2.0183029174804688
1614,contained,2.575657606124878,2.8008289337158203
1615,resign,0.23975920677185059,1.2964560985565186
1616,livingston,7.158007621765137,2.2874362468719482
1617,surveyor,5.532892227172852,1.2366969585418701
1618,bradley,6.838081359863281,1.515255093574524
1619,renew,5.5958027839660645,1.5397326946258545
1620,clerks,3.3534672260284424,2.1382527351379395
1621,sentiments,-0.6223811507225037,3.2575879096984863
1622,academy,4.666285991668701,3.792288064956665
1623,personally,0.0022150413133203983,2.6982405185699463
1624,poinsett,6.613265037536621,1.5786174535751343
1625,explanations,1.188871145248413,1.6171002388000488
1626,opposite,4.326049327850342,5.337285995483398
1627,probable,0.014543719589710236,2.569329261779785
1628,soliciting,5.611713409423828,1.2405287027359009
1629,v45,4.607534408569336,6.958541393280029
1630,shewn,0.5684380531311035,2.481595277786255
1631,journals,3.127774477005005,2.5463271141052246
1632,title,2.877979278564453,1.7684826850891113
1633,sweden,4.568171501159668,1.446716070175171
1634,delaware,7.149505615234375,1.3686822652816772
1635,individual,0.05661173537373543,3.476397752761841
1636,madrid,4.982676029205322,1.8301112651824951
1637,degree,-0.21267828345298767,4.562158584594727
1638,delivery,2.3660900592803955,1.6253193616867065
1639,discovered,3.0069406032562256,5.620785713195801
1640,arrears,1.93753182888031,6.058929920196533
1641,david,7.722910404205322,2.017749309539795
1642,permission,2.7723007202148438,2.4780733585357666
1643,opened,3.1383514404296875,5.158967971801758
1644,balance,3.390580654144287,3.1187241077423096
1645,convinced,0.1466505229473114,2.3642585277557373
1646,supported,0.43621736764907837,2.939627170562744
1647,candidates,2.1887590885162354,2.5749313831329346
1648,elizabeth,7.476690292358398,3.7949025630950928
1649,difficulties,1.4406851530075073,2.755202531814575
1650,accompanied,5.784738540649414,4.377280235290527
1651,suit,-0.14069999754428864,1.5675996541976929
1652,pursued,0.7700533866882324,2.583547353744507
1653,troops,3.2450015544891357,0.6750296354293823
1654,portuguese,4.8744587898254395,2.042086124420166
1655,sound,0.7724792957305908,5.16908597946167
1656,instance,0.6956972479820251,2.0637574195861816
1657,rogers,7.333558082580566,2.001857042312622
1658,netherlands,4.810094833374023,1.6901016235351562
1659,february,6.122763156890869,6.749735355377197
1660,leisure,1.7496858835220337,6.209314346313477
1661,recognition,1.6731971502304077,0.792339026927948
1662,delay,0.7732855677604675,1.3651304244995117
1663,islands,2.947126865386963,0.3657785654067993
1664,tried,3.5135984420776367,1.468104362487793
1665,tour,5.0765299797058105,4.536952018737793
1666,seedling,3.9660823345184326,7.283098220825195
1667,colonial,2.590169906616211,0.5343157649040222
1668,dead,3.2287700176239014,5.268245220184326
1669,rule,1.8920601606369019,1.8360977172851562
1670,postpone,0.20245474576950073,1.196739673614502
1671,understanding,-0.6103085279464722,3.5829098224639893
1672,deed,3.34675931930542,3.156949281692505
1673,works,2.547753095626831,5.020638942718506
1674,precisely,-0.07231146097183228,2.212247848510742
1675,pardon,3.648979663848877,1.8153572082519531
1676,johns,6.716706275939941,5.517833709716797
1677,hopes,0.31277379393577576,4.417948246002197
1678,prayer,-0.1235400140285492,5.49917459487915
1679,armstrong,5.810521125793457,1.570407509803772
1680,face,0.3600233495235443,4.924607276916504
1681,rights,1.987350344657898,0.37876924872398376
1682,navigation,2.3020660877227783,0.49860742688179016
1683,places,2.3842475414276123,3.1098859310150146
1684,husband,7.328947067260742,3.886082410812378
1685,greenleaf,7.406908988952637,3.408351182937622
1686,petersburg,4.974578857421875,1.520803689956665
1687,natural,-0.3835510313510895,5.186192512512207
1688,cent,3.402143716812134,3.2237117290496826
1689,recovered,1.9444522857666016,6.975882530212402
1690,carolina,7.765154838562012,1.4338098764419556
1691,example,-0.029697202146053314,3.9091508388519287
1692,o,6.907780170440674,2.6876747608184814
1693,seed,3.8524577617645264,7.029990196228027
1694,parliament,2.1939609050750732,0.7932958006858826
1695,entire,-0.2924402058124542,3.547182083129883
1696,tree,3.878983497619629,7.059420585632324
1697,newton,7.6792449951171875,1.328902006149292
1698,playd,6.310563564300537,3.9813790321350098
1699,conversed,1.8632413148880005,3.28975510597229
1700,library,3.4363925457000732,4.7601423263549805
1701,caucus,1.9837160110473633,2.4980976581573486
1702,expectation,0.16922801733016968,2.184964895248413
1703,ships,3.0252556800842285,0.344430536031723
1704,successively,6.536203384399414,2.7132017612457275
1705,choice,2.0206618309020996,2.4983441829681396
1706,consulted,1.3403077125549316,2.0327794551849365
1707,generals,5.490623950958252,1.4263675212860107
1708,expedient,-0.2029004842042923,1.733498454093933
1709,delegate,7.428405284881592,1.1699755191802979
1710,representative,7.696069717407227,1.292548418045044
1711,mills,6.65672492980957,2.194349765777588
1712,piracy,2.3091585636138916,0.8965010046958923
1713,changed,1.5953937768936157,4.914510250091553
1714,remarkable,0.7354180812835693,5.165628910064697
1715,exceedingly,1.666383981704712,6.621822834014893
1716,columbia,4.172911643981934,4.2461724281311035
1717,landed,5.398143291473389,5.223896503448486
1718,indiana,7.756025314331055,1.1565252542495728
1719,resignation,3.9498062133789062,1.4563530683517456
1720,concern,0.021712180227041245,3.49458646774292
1721,tyler,6.416195869445801,2.4156301021575928
1722,interests,0.11054445058107376,3.479970932006836
1723,marshall,7.090177536010742,2.9873924255371094
1724,iv45,4.552453994750977,6.889743804931641
1725,impression,0.13528142869472504,3.1287460327148438
1726,popular,-0.27868545055389404,3.6808040142059326
1727,menou,5.351994037628174,2.6478891372680664
1728,newjersey,7.746494770050049,1.1864887475967407
1729,filled,3.299295663833618,5.364156246185303
1730,marked,0.7082229256629944,3.604921340942383
1731,censure,0.1628560870885849,2.5651540756225586
1732,interesting,1.6191052198410034,5.168214797973633
1733,interview,4.292128086090088,2.2079379558563232
1734,spend,5.92702054977417,4.752814769744873
1735,usually,3.27056622505188,6.027365684509277
1736,concerned,0.5549543499946594,2.9322845935821533
1737,formal,1.3775568008422852,1.651759147644043
1738,child,7.230960845947266,3.8477468490600586
1739,sign,1.776689052581787,1.4412165880203247
1740,principally,2.7180254459381104,4.906599998474121
1741,meant,0.5186891555786133,1.7402974367141724
1742,complaining,4.4233832359313965,2.0733156204223633
1743,bland,5.988198280334473,1.3167058229446411
1744,curiosity,5.178487300872803,3.253711223602295
1745,signature,3.263000726699829,2.499493360519409
1746,freeman,7.29702091217041,2.868635654449463
1747,sides,2.599393606185913,0.46356087923049927
1748,internal,2.4058783054351807,2.2558209896087646
1749,council,2.6143836975097656,2.1200907230377197
1750,4th,5.494457244873047,6.634840965270996
1751,speaking,0.8384148478507996,3.8709237575531006
1752,acquaintance,5.909274578094482,2.8327529430389404
1753,objected,0.9959200024604797,1.9837640523910522
1754,rejected,1.309939980506897,2.040356159210205
1755,topics,1.6876335144042969,4.324750900268555
1756,complained,1.0344918966293335,2.268092632293701
1757,apparent,0.11319431662559509,3.6895911693573
1758,exception,2.4977192878723145,5.257935523986816
1759,announced,4.461223602294922,2.548030376434326
1760,iv15,4.550808429718018,6.891256332397461
1761,dearborn,6.8979363441467285,2.692248821258545
1762,obrien,6.192259788513184,2.0903844833374023
1763,fresh,2.670711040496826,6.587065696716309
1764,complete,0.9142753481864929,4.824550151824951
1765,westpoint,5.337883949279785,1.6065698862075806
1766,review,2.590390920639038,5.427488803863525
1767,mark,6.335618019104004,5.263533115386963
1768,isaac,7.582484722137451,2.4877119064331055
1769,tone,-0.013165630400180817,4.014015197753906
1770,native,4.942815780639648,2.936814785003662
1771,vacancy,4.726003646850586,1.0106298923492432
1772,daily,2.0573384761810303,6.153477668762207
1773,nominated,1.8111567497253418,1.9198189973831177
1774,manuscript,3.5523834228515625,2.7668304443359375
1775,matthew,6.7567548751831055,5.556461811065674
1776,declining,1.296409249305725,1.6217707395553589
1777,style,0.062026068568229675,5.150703430175781
1778,returnd,5.523212432861328,5.180012226104736
1779,acquainted,0.4680897295475006,2.7907931804656982
1780,welsh,7.3999552726745605,3.7947254180908203
1781,advisable,-0.19490806758403778,1.6969326734542847
1782,vacant,5.446516036987305,1.2550644874572754
1783,pretensions,0.31007304787635803,3.412921905517578
1784,expediency,1.4323734045028687,1.5265560150146484
1785,jonathan,7.510266304016113,1.9727351665496826
1786,rio,5.049640655517578,1.9698572158813477
1787,expedition,3.2409560680389404,0.9607315063476562
1788,pot,3.966932773590088,7.237946510314941
1789,performance,0.6120549440383911,5.467159748077393
1790,trimble,7.675693988800049,1.316580057144165
1791,busy,1.8138924837112427,6.137431621551514
1792,northern,4.189260005950928,4.900261878967285
1793,afraid,-0.04024553298950195,2.346153497695923
1794,credit,-0.026612259447574615,2.129065752029419
1795,lowndes,7.378814697265625,1.2922910451889038
1796,feeling,-0.5679264068603516,3.5333521366119385
1797,management,1.0211244821548462,3.7423126697540283
1798,reputation,-0.4669981598854065,4.517233848571777
1799,admit,0.07529968023300171,1.7145363092422485
1800,arkansas,6.851319313049316,1.0064350366592407
1801,ourselves,-0.761012852191925,2.4482510089874268
1802,fear,-0.06515707820653915,5.2318620681762695
1803,gales,5.507859230041504,2.444573402404785
1804,finding,1.8210971355438232,5.205522537231445
1805,walsh,6.901655673980713,2.2615582942962646
1806,arms,2.5160486698150635,3.0573816299438477
1807,countries,2.132840633392334,0.3843611180782318
1808,rodgers,6.122344493865967,1.9265574216842651
1809,journey,4.5418596267700195,4.432836055755615
1810,neuvilles,5.637589454650879,3.0955252647399902
1811,josiah,7.496060371398926,2.3242428302764893
1812,preached,6.75628662109375,5.617269992828369
1813,stone,3.87481951713562,6.895698070526123
1814,randall,6.426968097686768,1.862956166267395
1815,closed,2.6510558128356934,5.922683238983154
1816,militia,3.6047661304473877,1.65143620967865
1817,increase,2.4339630603790283,1.96712327003479
1818,failure,1.8521023988723755,1.3394612073898315
1819,alliance,1.6414337158203125,0.4897308051586151
1820,assigned,1.4145774841308594,1.9175530672073364
1821,failed,2.14695405960083,4.053554534912109
1822,presbyterian,6.712252616882324,5.436570167541504
1823,struck,2.7004268169403076,4.673064708709717
1824,dutch,5.505997180938721,3.235628128051758
1825,bell,7.660542964935303,1.4410419464111328
1826,really,-0.3761098086833954,2.617426872253418
1827,ways,2.513599157333374,2.5686898231506348
1828,urging,2.737081527709961,1.7184624671936035
1829,nourse,5.997609615325928,1.9210926294326782
1830,blunt,6.925753116607666,3.1760737895965576
1831,reappointment,5.9103922843933105,1.1274385452270508
1832,grounds,1.809147596359253,2.602907657623291
1833,doing,-0.8888979554176331,2.7494232654571533
1834,buren,7.665158271789551,1.4555153846740723
1835,fall,2.4508841037750244,5.562530994415283
1836,michigan,6.986551761627197,1.0403993129730225
1837,faith,-0.5866363644599915,5.388773441314697
1838,december,6.11397647857666,6.770442485809326
1839,allow,0.1763407588005066,1.2947773933410645
1840,thirty,4.390925407409668,6.193615913391113
1841,albany,5.844064235687256,2.453437328338623
1842,lincoln,7.433960914611816,1.5422405004501343
1843,date,5.955616474151611,6.356011867523193
1844,raised,1.09494149684906,4.494448661804199
1845,republican,1.3416204452514648,3.281433582305908
1846,concurred,0.37409067153930664,2.0739951133728027
1847,seized,3.8696765899658203,1.207829475402832
1848,mentioning,4.22632360458374,2.1539411544799805
1849,aware,0.045740172266960144,2.417901039123535
1850,offence,-0.2585165798664093,2.618624687194824
1851,beautiful,2.2389676570892334,6.604628562927246
1852,makes,1.0435847043991089,4.4402995109558105
1853,silsbee,7.771001815795898,1.5391268730163574
1854,pirates,3.288465738296509,0.5300449132919312
1855,memory,0.779569149017334,4.779081344604492
1856,mkenney,5.252608776092529,2.1351213455200195
1857,weekly,6.410903453826904,4.418898582458496
1858,atall,0.453198105096817,1.6666810512542725
1859,spirits,1.8714162111282349,6.862176418304443
1860,reserved,2.12593674659729,1.6951520442962646
1861,countenance,-0.622985303401947,3.3873441219329834
1862,lay,0.19136078655719757,1.4004207849502563
1863,proceeding,2.428826332092285,3.8495137691497803
1864,tracy,7.6627678871154785,1.3289978504180908
1865,enter,3.7550864219665527,4.272964000701904
1866,granted,1.7488305568695068,1.289225697517395
1867,proposition,1.3936644792556763,1.270099401473999
1868,purposes,0.18648084998130798,3.765091896057129
1869,todd,6.285861968994141,1.666107177734375
1870,wilson,7.729125022888184,1.4588382244110107
1871,anxiety,0.4409390091896057,4.613203525543213
1872,mean,-0.12043963372707367,1.4949194192886353
1873,established,1.834592342376709,1.5514193773269653
1874,conference,4.214691638946533,2.192838191986084
1875,cloudy,4.569024085998535,6.879269599914551
1876,refer,0.8432619571685791,1.292951226234436
1877,le,5.694657802581787,3.490586757659912
1878,improvement,2.367201805114746,2.4234001636505127
1879,returns,3.0074071884155273,2.4285876750946045
1880,baldwin,7.79099702835083,1.35978364944458
1881,meaning,-0.2123461365699768,3.098555564880371
1882,restored,3.272282361984253,1.6463985443115234
1883,macon,7.789320468902588,1.2571144104003906
1884,below,4.623345375061035,5.950023651123047
1885,record,2.8696210384368896,3.3997914791107178
1886,sail,4.874261856079102,4.562138080596924
1887,1815,6.074255466461182,6.490244388580322
1888,mhr,7.882573127746582,1.8059802055358887
1889,communications,1.7656757831573486,1.7960383892059326
1890,numbers,2.6241672039031982,4.608945369720459
1891,bulfinch,6.323614597320557,2.4682259559631348
1892,feet,3.7435178756713867,6.577188491821289
1893,confirmed,1.2416976690292358,2.1199541091918945
1894,robinson,6.148275375366211,1.7347190380096436
1895,excellent,0.004370488692075014,5.157475471496582
1896,picture,3.3102357387542725,4.465536594390869
1897,prevent,0.04147069528698921,1.5258171558380127
1898,upwards,4.395390033721924,6.161242485046387
1899,buildings,4.160073280334473,4.121759414672852
1900,unitarian,6.754144191741943,5.532131195068359
1901,horses,4.829998970031738,5.218400001525879
1902,answering,1.4868154525756836,1.8976539373397827
1903,independent,1.4381020069122314,0.8993654847145081
1904,phillips,7.3771820068359375,2.9037423133850098
1905,remarked,0.7430709600448608,2.400663137435913
1906,citizen,4.808208465576172,2.5361647605895996
1907,horse,5.044086933135986,5.337890625
1908,lane,5.373472690582275,4.013276100158691
1909,resumed,2.0862536430358887,6.063470840454102
1910,positive,0.1030258983373642,2.694756031036377
1911,loan,3.1665170192718506,3.0176444053649902
1912,passport,4.01226806640625,2.198021650314331
1913,mercer,7.6942973136901855,1.3788740634918213
1914,circuit,3.531968116760254,1.4107509851455688
1915,vi15,4.517528057098389,6.8321003913879395
1916,poor,1.7443954944610596,5.203839302062988
1917,acted,0.5965659618377686,2.432542562484741
1918,mediterranean,3.484929084777832,0.6197319030761719
1919,preacher,-0.3935583829879761,5.398650169372559
1920,agreement,2.9444048404693604,2.200533628463745
1921,explicitly,0.412875235080719,2.224189043045044
1922,ultimately,-0.40331965684890747,1.7366539239883423
1923,banks,4.1091718673706055,4.669777870178223
1924,monroes,5.436704158782959,2.7679502964019775
1925,interval,3.5229976177215576,5.971297264099121
1926,jurisdiction,2.6004996299743652,0.3473033010959625
1927,opening,5.7058868408203125,6.429496765136719
1928,stones,3.911104917526245,7.317771911621094
1929,else,-0.8666254878044128,2.6315536499023438
