entry,date,places,coordinates,lat,lon
jqadiaries-v32-1822-05-13,1822-05-13,Tennessee,"(35.7730076, -86.2820081)",35.7730076,-86.2820081
jqadiaries-v32-1822-05-13,1822-05-13,Liverpool,"(53.4071991, -2.99168)",53.4071991,-2.99168
jqadiaries-v32-1822-05-14,1822-05-14,Virginia,"(37.1232245, -78.4927721)",37.1232245,-78.4927721
jqadiaries-v32-1822-05-14,1822-05-14,Madrid,"(40.4167047, -3.7035825)",40.4167047,-3.7035825
jqadiaries-v32-1822-05-14,1822-05-14,Spain,"(39.3260685, -4.8379791)",39.3260685,-4.8379791
jqadiaries-v32-1822-05-14,1822-05-14,Spain,"(39.3260685, -4.8379791)",39.3260685,-4.8379791
jqadiaries-v32-1822-05-14,1822-05-14,Brent,"(32.9373463, -87.1647184)",32.9373463,-87.1647184
jqadiaries-v32-1822-05-14,1822-05-14,Forsyth,"(39.9325368, -88.9511912)",39.9325368,-88.9511912
jqadiaries-v32-1822-05-14,1822-05-14,Appleton,"(44.2613967, -88.4069744)",44.2613967,-88.4069744
jqadiaries-v32-1822-05-14,1822-05-14,Spain,"(39.3260685, -4.8379791)",39.3260685,-4.8379791
jqadiaries-v32-1822-05-14,1822-05-14,Seaton,"(50.7045566, -3.0705105)",50.7045566,-3.0705105
jqadiaries-v32-1822-05-15,1822-05-15,Appleton,"(44.2613967, -88.4069744)",44.2613967,-88.4069744
jqadiaries-v32-1822-05-15,1822-05-15,Madrid,"(40.4167047, -3.7035825)",40.4167047,-3.7035825
jqadiaries-v32-1822-05-15,1822-05-15,Brazil,"(-10.3333333, -53.2)",-10.3333333,-53.2
jqadiaries-v32-1822-05-17,1822-05-17,the United States,"(39.7837304, -100.4458825)",39.7837304,-100.4458825
jqadiaries-v32-1822-05-17,1822-05-17,G. Britain,"(51.49140935, -3.1686169299744895)",51.49140935,-3.1686169299744895
jqadiaries-v32-1822-05-17,1822-05-17,the Bahama Islands,"(26.661393099999998, -78.26835346979033)",26.661393099999998,-78.26835346979033
jqadiaries-v32-1822-05-17,1822-05-17,Florida,"(27.7567667, -81.4639835)",27.7567667,-81.4639835
jqadiaries-v32-1822-05-18,1822-05-18,New-Orleans,"(29.9499323, -90.0701156)",29.9499323,-90.0701156
jqadiaries-v32-1822-05-18,1822-05-18,Lexington,"(38.0464066, -84.4970393)",38.0464066,-84.4970393
jqadiaries-v32-1822-05-18,1822-05-18,Kentucky,"(37.5726028, -85.1551411)",37.5726028,-85.1551411
jqadiaries-v32-1822-05-19,1822-05-19,Alexandria,"(38.8051095, -77.0470229)",38.8051095,-77.0470229
jqadiaries-v32-1822-05-19,1822-05-19,Louisiana,"(30.8703881, -92.007126)",30.8703881,-92.007126
jqadiaries-v32-1822-05-19,1822-05-19,the City,"(51.5156177, -0.0919983)",51.5156177,-0.0919983
jqadiaries-v32-1822-05-21,1822-05-21,Virginia,"(37.1232245, -78.4927721)",37.1232245,-78.4927721
jqadiaries-v32-1822-05-21,1822-05-21,the United-States,"(39.7837304, -100.4458825)",39.7837304,-100.4458825
jqadiaries-v32-1822-05-21,1822-05-21,Seamen,"(51.4829661, -0.006257671681354558)",51.4829661,-0.006257671681354558
jqadiaries-v32-1822-05-21,1822-05-21,France,"(46.603354, 1.8883335)",46.603354,1.8883335
jqadiaries-v32-1822-05-21,1822-05-21,France,"(46.603354, 1.8883335)",46.603354,1.8883335
jqadiaries-v32-1822-05-21,1822-05-21,France,"(46.603354, 1.8883335)",46.603354,1.8883335
jqadiaries-v32-1822-05-21,1822-05-21,the United States,"(39.7837304, -100.4458825)",39.7837304,-100.4458825
jqadiaries-v32-1822-05-21,1822-05-21,us,"(39.7837304, -100.4458825)",39.7837304,-100.4458825
jqadiaries-v32-1822-05-21,1822-05-21,France,"(46.603354, 1.8883335)",46.603354,1.8883335
jqadiaries-v32-1822-05-21,1822-05-21,us,"(39.7837304, -100.4458825)",39.7837304,-100.4458825
jqadiaries-v32-1822-05-21,1822-05-21,France,"(46.603354, 1.8883335)",46.603354,1.8883335
jqadiaries-v32-1822-05-21,1822-05-21,France,"(46.603354, 1.8883335)",46.603354,1.8883335
jqadiaries-v32-1822-05-21,1822-05-21,France,"(46.603354, 1.8883335)",46.603354,1.8883335
jqadiaries-v32-1822-05-21,1822-05-21,France,"(46.603354, 1.8883335)",46.603354,1.8883335
jqadiaries-v32-1822-05-21,1822-05-21,the State of Virginia,"(39.8141571, -77.25030785)",39.8141571,-77.25030785
jqadiaries-v32-1822-05-21,1822-05-21,Baron,"(49.1734779, 2.731587)",49.1734779,2.731587
jqadiaries-v32-1822-05-21,1822-05-21,France,"(46.603354, 1.8883335)",46.603354,1.8883335
jqadiaries-v32-1822-05-21,1822-05-21,St. Louis,"(38.6529545, -90.24111656024635)",38.6529545,-90.24111656024635
jqadiaries-v32-1822-05-21,1822-05-21,France,"(46.603354, 1.8883335)",46.603354,1.8883335
jqadiaries-v32-1822-05-21,1822-05-21,New-York,"(40.7127281, -74.0060152)",40.7127281,-74.0060152
jqadiaries-v32-1822-05-21,1822-05-21,France,"(46.603354, 1.8883335)",46.603354,1.8883335
jqadiaries-v32-1822-05-21,1822-05-21,France,"(46.603354, 1.8883335)",46.603354,1.8883335
jqadiaries-v32-1822-05-21,1822-05-21,Seamen,"(51.4829661, -0.006257671681354558)",51.4829661,-0.006257671681354558
jqadiaries-v32-1822-05-21,1822-05-21,France,"(46.603354, 1.8883335)",46.603354,1.8883335
jqadiaries-v32-1822-05-21,1822-05-21,France,"(46.603354, 1.8883335)",46.603354,1.8883335
jqadiaries-v32-1822-05-21,1822-05-21,Seamen,"(51.4829661, -0.006257671681354558)",51.4829661,-0.006257671681354558
jqadiaries-v32-1822-05-22,1822-05-22,the United States,"(39.7837304, -100.4458825)",39.7837304,-100.4458825
jqadiaries-v32-1822-05-22,1822-05-22,Montevideo,"(-34.9058916, -56.1913095)",-34.9058916,-56.1913095
jqadiaries-v32-1822-05-23,1822-05-23,the City,"(51.5156177, -0.0919983)",51.5156177,-0.0919983
jqadiaries-v32-1822-05-23,1822-05-23,the United States,"(39.7837304, -100.4458825)",39.7837304,-100.4458825
jqadiaries-v32-1822-05-23,1822-05-23,Portugal,"(40.0332629, -7.8896263)",40.0332629,-7.8896263
jqadiaries-v32-1822-05-23,1822-05-23,Tennessee,"(35.7730076, -86.2820081)",35.7730076,-86.2820081
jqadiaries-v32-1822-05-23,1822-05-23,France,"(46.603354, 1.8883335)",46.603354,1.8883335
jqadiaries-v32-1822-05-23,1822-05-23,Brest,"(48.3905283, -4.4860088)",48.3905283,-4.4860088
jqadiaries-v32-1822-05-23,1822-05-23,Paris,"(48.8566969, 2.3514616)",48.8566969,2.3514616
jqadiaries-v32-1822-05-23,1822-05-23,Boston,"(42.3602534, -71.0582912)",42.3602534,-71.0582912
jqadiaries-v32-1822-05-24,1822-05-24,Eaton,"(42.5935964, -84.8443666)",42.5935964,-84.8443666
jqadiaries-v32-1822-05-24,1822-05-24,Alexandria,"(38.8051095, -77.0470229)",38.8051095,-77.0470229
jqadiaries-v32-1822-05-24,1822-05-24,the United States,"(39.7837304, -100.4458825)",39.7837304,-100.4458825
jqadiaries-v32-1822-05-24,1822-05-24,Kentucky,"(37.5726028, -85.1551411)",37.5726028,-85.1551411
jqadiaries-v32-1822-05-24,1822-05-24,New-York,"(40.7127281, -74.0060152)",40.7127281,-74.0060152
jqadiaries-v32-1822-05-24,1822-05-24,Pennsylvania,"(40.9699889, -77.7278831)",40.9699889,-77.7278831
jqadiaries-v32-1822-05-24,1822-05-24,Paris,"(48.8566969, 2.3514616)",48.8566969,2.3514616
jqadiaries-v32-1822-05-25,1822-05-25,Georgia,"(32.3293809, -83.1137366)",32.3293809,-83.1137366
jqadiaries-v32-1822-05-25,1822-05-25,Alexandria,"(38.8051095, -77.0470229)",38.8051095,-77.0470229
jqadiaries-v32-1822-05-25,1822-05-25,U.S.,"(22.3129176, 114.0429944)",22.3129176,114.0429944
jqadiaries-v32-1822-05-25,1822-05-25,the United States,"(39.7837304, -100.4458825)",39.7837304,-100.4458825
jqadiaries-v32-1822-05-25,1822-05-25,the United States,"(39.7837304, -100.4458825)",39.7837304,-100.4458825
jqadiaries-v32-1822-05-25,1822-05-25,Tennessee,"(35.7730076, -86.2820081)",35.7730076,-86.2820081
jqadiaries-v32-1822-05-26,1822-05-26,Egypt,"(26.2540493, 29.2675469)",26.2540493,29.2675469
jqadiaries-v32-1822-05-26,1822-05-26,Neuville,"(50.4959247, 3.047979)",50.4959247,3.047979
jqadiaries-v32-1822-05-26,1822-05-26,France,"(46.603354, 1.8883335)",46.603354,1.8883335
jqadiaries-v32-1822-05-26,1822-05-26,the Republic of Colombia,"(2.8894434, -73.783892)",2.8894434,-73.783892
jqadiaries-v32-1822-05-26,1822-05-26,Baron,"(49.1734779, 2.731587)",49.1734779,2.731587
jqadiaries-v32-1822-05-27,1822-05-27,Virginia,"(37.1232245, -78.4927721)",37.1232245,-78.4927721
jqadiaries-v32-1822-05-27,1822-05-27,Pennsylvania,"(40.9699889, -77.7278831)",40.9699889,-77.7278831
jqadiaries-v32-1822-05-27,1822-05-27,Chesapeake,"(36.7183708, -76.2466798)",36.7183708,-76.2466798
jqadiaries-v32-1822-05-27,1822-05-27,Pennsylvania,"(40.9699889, -77.7278831)",40.9699889,-77.7278831
jqadiaries-v32-1822-05-27,1822-05-27,Pennsylvania,"(40.9699889, -77.7278831)",40.9699889,-77.7278831
jqadiaries-v32-1822-05-27,1822-05-27,Pennsylvania,"(40.9699889, -77.7278831)",40.9699889,-77.7278831
jqadiaries-v32-1822-05-27,1822-05-27,Pennsylvania,"(40.9699889, -77.7278831)",40.9699889,-77.7278831
jqadiaries-v32-1822-05-27,1822-05-27,Florida,"(27.7567667, -81.4639835)",27.7567667,-81.4639835
jqadiaries-v32-1822-05-27,1822-05-27,Seamen,"(51.4829661, -0.006257671681354558)",51.4829661,-0.006257671681354558
jqadiaries-v32-1822-05-27,1822-05-27,Paris,"(48.8566969, 2.3514616)",48.8566969,2.3514616
jqadiaries-v32-1822-05-27,1822-05-27,Philadelphia,"(39.9527237, -75.1635262)",39.9527237,-75.1635262
jqadiaries-v32-1822-05-28,1822-05-28,Alexandria,"(38.8051095, -77.0470229)",38.8051095,-77.0470229
jqadiaries-v32-1822-05-28,1822-05-28,Spain,"(39.3260685, -4.8379791)",39.3260685,-4.8379791
jqadiaries-v32-1822-05-28,1822-05-28,the North-west Coast,"(41.506534, -81.6939953)",41.506534,-81.6939953
jqadiaries-v32-1822-05-29,1822-05-29,Baltimore,"(39.2908816, -76.610759)",39.2908816,-76.610759
jqadiaries-v32-1822-05-29,1822-05-29,Norfolk,"(52.666667, 1.0)",52.666667,1.0
jqadiaries-v32-1822-05-30,1822-05-30,New-York,"(40.7127281, -74.0060152)",40.7127281,-74.0060152
jqadiaries-v32-1822-05-30,1822-05-30,Boston,"(42.3602534, -71.0582912)",42.3602534,-71.0582912
jqadiaries-v32-1822-05-30,1822-05-30,France,"(46.603354, 1.8883335)",46.603354,1.8883335
jqadiaries-v32-1822-05-30,1822-05-30,Dauphin Island,"(30.2542022, -88.1124817)",30.2542022,-88.1124817
jqadiaries-v32-1822-05-30,1822-05-30,the United States,"(39.7837304, -100.4458825)",39.7837304,-100.4458825
jqadiaries-v32-1822-05-31,1822-05-31,Coast,"(53.401157999999995, -6.1415107264972395)",53.401157999999995,-6.1415107264972395
jqadiaries-v32-1822-05-31,1822-05-31,Meridian,"(32.3643098, -88.703656)",32.3643098,-88.703656
jqadiaries-v32-1822-05-31,1822-05-31,the West Indies,"(50.83635905, 0.46178907969151417)",50.83635905,0.46178907969151417
jqadiaries-v48-1822-12-01,1822-12-01,Eaton,"(42.5935964, -84.8443666)",42.5935964,-84.8443666
jqadiaries-v48-1822-12-02,1822-12-02,Mexico,"(22.5000485, -100.000037)",22.5000485,-100.000037
jqadiaries-v48-1822-12-02,1822-12-02,Tingey,"(42.0465911, -111.9591195)",42.0465911,-111.9591195
jqadiaries-v48-1822-12-03,1822-12-03,Mexico,"(22.5000485, -100.000037)",22.5000485,-100.000037
jqadiaries-v48-1822-12-04,1822-12-04,Letter,"(52.3988977, 9.6401777)",52.3988977,9.6401777
jqadiaries-v48-1822-12-04,1822-12-04,Read,"(53.808971650000004, -2.3658204062202675)",53.808971650000004,-2.3658204062202675
jqadiaries-v48-1822-12-04,1822-12-04,Jamaica,"(18.1850507, -77.3947693)",18.1850507,-77.3947693
jqadiaries-v48-1822-12-05,1822-12-05,Alabama,"(33.2588817, -86.8295337)",33.2588817,-86.8295337
jqadiaries-v48-1822-12-05,1822-12-05,Hemphill,"(35.8293476, -100.2564532)",35.8293476,-100.2564532
jqadiaries-v48-1822-12-05,1822-12-05,Canning,"(-32.0491795, 115.90227433227689)",-32.0491795,115.90227433227689
jqadiaries-v48-1822-12-06,1822-12-06,Breckenridge,"(32.7558392, -98.9032554)",32.7558392,-98.9032554
jqadiaries-v48-1822-12-06,1822-12-06,Newton,"(30.8118989, -93.740504)",30.8118989,-93.740504
jqadiaries-v48-1822-12-06,1822-12-06,Eaton,"(42.5935964, -84.8443666)",42.5935964,-84.8443666
jqadiaries-v48-1822-12-06,1822-12-06,Tattnall,"(48.6272234, -107.5428686)",48.6272234,-107.5428686
jqadiaries-v48-1822-12-06,1822-12-06,Macon,"(32.8406946, -83.6324022)",32.8406946,-83.6324022
jqadiaries-v48-1822-12-06,1822-12-06,Gilmer,"(32.7312256, -94.9469309)",32.7312256,-94.9469309
jqadiaries-v48-1822-12-06,1822-12-06,H.R.,"(49.6802606, 9.0039212)",49.6802606,9.0039212
jqadiaries-v48-1822-12-07,1822-12-07,Wheeling,"(42.138889, -87.9310944)",42.138889,-87.9310944
jqadiaries-v48-1822-12-07,1822-12-07,Clarksburg,"(39.2806451, -80.3445341)",39.2806451,-80.3445341
jqadiaries-v48-1822-12-07,1822-12-07,Pierson,"(42.5441562, -95.867513)",42.5441562,-95.867513
jqadiaries-v48-1822-12-09,1822-12-09,N. Jersey,"(39.8559417, -75.0618696)",39.8559417,-75.0618696
jqadiaries-v48-1822-12-09,1822-12-09,Cuba,"(23.0131338, -80.8328748)",23.0131338,-80.8328748
jqadiaries-v48-1822-12-09,1822-12-09,P.U.S,"(22.3129176, 114.0429944)",22.3129176,114.0429944
jqadiaries-v48-1822-12-09,1822-12-09,Cuba,"(23.0131338, -80.8328748)",23.0131338,-80.8328748
jqadiaries-v48-1822-12-09,1822-12-09,Spain,"(39.3260685, -4.8379791)",39.3260685,-4.8379791
jqadiaries-v48-1822-12-09,1822-12-09,P.U.S,"(22.3129176, 114.0429944)",22.3129176,114.0429944
jqadiaries-v48-1822-12-10,1822-12-10,Florida,"(27.7567667, -81.4639835)",27.7567667,-81.4639835
jqadiaries-v48-1822-12-10,1822-12-10,Cuba,"(23.0131338, -80.8328748)",23.0131338,-80.8328748
jqadiaries-v48-1822-12-10,1822-12-10,G. Britain,"(51.49140935, -3.1686169299744895)",51.49140935,-3.1686169299744895
jqadiaries-v48-1822-12-10,1822-12-10,Spain,"(39.3260685, -4.8379791)",39.3260685,-4.8379791
jqadiaries-v48-1822-12-10,1822-12-10,Forsyth,"(39.9325368, -88.9511912)",39.9325368,-88.9511912
jqadiaries-v48-1822-12-10,1822-12-10,Cuba,"(23.0131338, -80.8328748)",23.0131338,-80.8328748
jqadiaries-v48-1822-12-11,1822-12-11,Illinois,"(40.0796606, -89.4337288)",40.0796606,-89.4337288
jqadiaries-v48-1822-12-11,1822-12-11,Thompson,"(55.743347, -97.863464)",55.743347,-97.863464
jqadiaries-v48-1822-12-11,1822-12-11,Georgia,"(32.3293809, -83.1137366)",32.3293809,-83.1137366
jqadiaries-v48-1822-12-11,1822-12-11,Virginia,"(37.1232245, -78.4927721)",37.1232245,-78.4927721
jqadiaries-v48-1822-12-11,1822-12-11,Cuba,"(23.0131338, -80.8328748)",23.0131338,-80.8328748
jqadiaries-v48-1822-12-12,1822-12-12,Ingham,"(42.5860505, -84.3800841)",42.5860505,-84.3800841
jqadiaries-v48-1822-12-12,1822-12-12,P.U.S,"(22.3129176, 114.0429944)",22.3129176,114.0429944
jqadiaries-v48-1822-12-12,1822-12-12,Forsyth,"(39.9325368, -88.9511912)",39.9325368,-88.9511912
jqadiaries-v48-1822-12-12,1822-12-12,Spain,"(39.3260685, -4.8379791)",39.3260685,-4.8379791
jqadiaries-v48-1822-12-12,1822-12-12,Cuba,"(23.0131338, -80.8328748)",23.0131338,-80.8328748
jqadiaries-v48-1822-12-13,1822-12-13,the Russian Legation,"(37.5680828, 126.9715613)",37.5680828,126.9715613
jqadiaries-v48-1822-12-13,1822-12-13,Cuba,"(23.0131338, -80.8328748)",23.0131338,-80.8328748
jqadiaries-v48-1822-12-13,1822-12-13,States,"(39.7837304, -100.4458825)",39.7837304,-100.4458825
jqadiaries-v48-1822-12-14,1822-12-14,Villaseñor,"(20.6890244, -103.3672188)",20.6890244,-103.3672188
jqadiaries-v48-1822-12-14,1822-12-14,Tamariz,"(41.9865841, -1.362791)",41.9865841,-1.362791
jqadiaries-v48-1822-12-14,1822-12-14,New-York Politics,"(40.72907825, -73.99508534810164)",40.72907825,-73.99508534810164
jqadiaries-v48-1822-12-14,1822-12-14,Forsyth,"(39.9325368, -88.9511912)",39.9325368,-88.9511912
jqadiaries-v48-1822-12-14,1822-12-14,Spain,"(39.3260685, -4.8379791)",39.3260685,-4.8379791
jqadiaries-v48-1822-12-14,1822-12-14,Virginia,"(37.1232245, -78.4927721)",37.1232245,-78.4927721
jqadiaries-v48-1822-12-14,1822-12-14,Forsyth,"(39.9325368, -88.9511912)",39.9325368,-88.9511912
jqadiaries-v48-1822-12-14,1822-12-14,San Miguel’s,"(32.1802483, -80.7301169)",32.1802483,-80.7301169
jqadiaries-v48-1822-12-14,1822-12-14,Cuba,"(23.0131338, -80.8328748)",23.0131338,-80.8328748
jqadiaries-v48-1822-12-14,1822-12-14,Dupont,"(43.6747046, -79.406983)",43.6747046,-79.406983
jqadiaries-v48-1822-12-14,1822-12-14,Connecticut,"(41.6500201, -72.7342163)",41.6500201,-72.7342163
jqadiaries-v48-1822-12-16,1822-12-16,San Miguel’s,"(32.1802483, -80.7301169)",32.1802483,-80.7301169
jqadiaries-v48-1822-12-16,1822-12-16,Norfolk,"(52.666667, 1.0)",52.666667,1.0
jqadiaries-v48-1822-12-18,1822-12-18,Maine,"(45.709097, -68.8590201)",45.709097,-68.8590201
jqadiaries-v48-1822-12-18,1822-12-18,Spain,"(39.3260685, -4.8379791)",39.3260685,-4.8379791
jqadiaries-v48-1822-12-18,1822-12-18,Smyth,"(45.4012589, -75.6665231)",45.4012589,-75.6665231
jqadiaries-v48-1822-12-20,1822-12-20,Menou,"(47.3667462, 3.2788957)",47.3667462,3.2788957
jqadiaries-v48-1822-12-24,1822-12-24,Florida,"(27.7567667, -81.4639835)",27.7567667,-81.4639835
jqadiaries-v48-1822-12-24,1822-12-24,P.U.S,"(22.3129176, 114.0429944)",22.3129176,114.0429944
jqadiaries-v48-1822-12-24,1822-12-24,P.U.S,"(22.3129176, 114.0429944)",22.3129176,114.0429944
jqadiaries-v48-1822-12-25,1822-12-25,Illinois,"(40.0796606, -89.4337288)",40.0796606,-89.4337288
jqadiaries-v48-1822-12-26,1822-12-26,Florida,"(27.7567667, -81.4639835)",27.7567667,-81.4639835
jqadiaries-v48-1822-12-26,1822-12-26,Peyton,"(39.0288809, -104.4830238)",39.0288809,-104.4830238
jqadiaries-v48-1822-12-27,1822-12-27,Augusta,"(33.4709714, -81.9748429)",33.4709714,-81.9748429
jqadiaries-v48-1822-12-27,1822-12-27,Manufactures,"(46.1649661, 6.1054406)",46.1649661,6.1054406
jqadiaries-v48-1822-12-27,1822-12-27,Cincinnati,"(39.1014537, -84.5124602)",39.1014537,-84.5124602
jqadiaries-v48-1822-12-27,1822-12-27,Kentucky,"(37.5726028, -85.1551411)",37.5726028,-85.1551411
jqadiaries-v48-1822-12-28,1822-12-28,P.U.S,"(22.3129176, 114.0429944)",22.3129176,114.0429944
jqadiaries-v48-1822-12-30,1822-12-30,Rockville,"(39.0817985, -77.1516844)",39.0817985,-77.1516844
jqadiaries-v48-1822-12-31,1822-12-31,Kentucky,"(37.5726028, -85.1551411)",37.5726028,-85.1551411
jqadiaries-v48-1822-12-31,1822-12-31,St. Augustine,"(29.8946952, -81.3145395)",29.8946952,-81.3145395
jqadiaries-v48-1822-12-31,1822-12-31,Kentucky,"(37.5726028, -85.1551411)",37.5726028,-85.1551411
jqadiaries-v48-1822-12-31,1822-12-31,P.U.S,"(22.3129176, 114.0429944)",22.3129176,114.0429944
jqadiaries-v48-1822-12-31,1822-12-31,Jerusalem,"(31.7788242, 35.2257626)",31.7788242,35.2257626
jqadiaries-v32-1822-11-01,1822-11-01,St. Petersburg,"(27.7703796, -82.6695085)",27.7703796,-82.6695085
jqadiaries-v32-1822-11-01,1822-11-01,North-West Coast,"(41.506534, -81.6939953)",41.506534,-81.6939953
jqadiaries-v32-1822-11-01,1822-11-01,Russia,"(64.6863136, 97.7453061)",64.6863136,97.7453061
jqadiaries-v32-1822-11-01,1822-11-01,Siberia,"(60.0, 100.0)",60.0,100.0
jqadiaries-v32-1822-11-01,1822-11-01,Middleton,"(43.0962919, -89.5119565)",43.0962919,-89.5119565
jqadiaries-v32-1822-11-01,1822-11-01,America,"(51.4371483, 5.9799001)",51.4371483,5.9799001
jqadiaries-v32-1822-11-01,1822-11-01,West-Indies,"(50.83635905, 0.46178907969151417)",50.83635905,0.46178907969151417
jqadiaries-v32-1822-11-01,1822-11-01,Florida,"(27.7567667, -81.4639835)",27.7567667,-81.4639835
jqadiaries-v32-1822-11-02,1822-11-02,Lima,"(-12.0621065, -77.0365256)",-12.0621065,-77.0365256
jqadiaries-v32-1822-11-02,1822-11-02,South-America,"(-21.0002179, -61.0006565)",-21.0002179,-61.0006565
jqadiaries-v32-1822-11-02,1822-11-02,Norfolk,"(52.666667, 1.0)",52.666667,1.0
jqadiaries-v32-1822-11-02,1822-11-02,Jamaica,"(18.1850507, -77.3947693)",18.1850507,-77.3947693
jqadiaries-v32-1822-11-02,1822-11-02,Sea,"(47.4475673, -122.3080158569515)",47.4475673,-122.3080158569515
jqadiaries-v32-1822-11-02,1822-11-02,D. Brent,"(51.5631246, -0.2793389)",51.5631246,-0.2793389
jqadiaries-v32-1822-11-02,1822-11-02,Louisiana,"(30.8703881, -92.007126)",30.8703881,-92.007126
jqadiaries-v32-1822-11-03,1822-11-03,New-Orleans,"(29.9499323, -90.0701156)",29.9499323,-90.0701156
jqadiaries-v32-1822-11-03,1822-11-03,Baltimore,"(39.2908816, -76.610759)",39.2908816,-76.610759
jqadiaries-v32-1822-11-03,1822-11-03,New-York,"(40.7127281, -74.0060152)",40.7127281,-74.0060152
jqadiaries-v32-1822-11-03,1822-11-03,New-Orleans,"(29.9499323, -90.0701156)",29.9499323,-90.0701156
jqadiaries-v32-1822-11-03,1822-11-03,England,"(52.5310214, -1.2649062)",52.5310214,-1.2649062
jqadiaries-v32-1822-11-03,1822-11-03,England,"(52.5310214, -1.2649062)",52.5310214,-1.2649062
jqadiaries-v32-1822-11-04,1822-11-04,Lima,"(-12.0621065, -77.0365256)",-12.0621065,-77.0365256
jqadiaries-v32-1822-11-04,1822-11-04,Rockville,"(39.0817985, -77.1516844)",39.0817985,-77.1516844
jqadiaries-v32-1822-11-04,1822-11-04,Baron,"(49.1734779, 2.731587)",49.1734779,2.731587
jqadiaries-v32-1822-11-04,1822-11-04,France,"(46.603354, 1.8883335)",46.603354,1.8883335
jqadiaries-v32-1822-11-04,1822-11-04,Claremont,"(34.0966764, -117.7197785)",34.0966764,-117.7197785
jqadiaries-v32-1822-11-04,1822-11-04,New-Hampshire,"(43.4849133, -71.6553992)",43.4849133,-71.6553992
jqadiaries-v32-1822-11-04,1822-11-04,Boston,"(42.3602534, -71.0582912)",42.3602534,-71.0582912
jqadiaries-v32-1822-11-04,1822-11-04,Florida,"(27.7567667, -81.4639835)",27.7567667,-81.4639835
jqadiaries-v32-1822-11-05,1822-11-05,Alexandria,"(38.8051095, -77.0470229)",38.8051095,-77.0470229
jqadiaries-v32-1822-11-05,1822-11-05,New Bedford,"(41.6362152, -70.934205)",41.6362152,-70.934205
jqadiaries-v32-1822-11-05,1822-11-05,Intercourse,"(40.0386107, -76.1076485)",40.0386107,-76.1076485
jqadiaries-v32-1822-11-05,1822-11-05,London,"(51.5073219, -0.1276474)",51.5073219,-0.1276474
jqadiaries-v32-1822-11-05,1822-11-05,Georgia,"(32.3293809, -83.1137366)",32.3293809,-83.1137366
jqadiaries-v32-1822-11-06,1822-11-06,Philadelphia,"(39.9527237, -75.1635262)",39.9527237,-75.1635262
jqadiaries-v32-1822-11-06,1822-11-06,the West-Indies,"(50.83635905, 0.46178907969151417)",50.83635905,0.46178907969151417
jqadiaries-v32-1822-11-06,1822-11-06,Baltimore,"(39.2908816, -76.610759)",39.2908816,-76.610759
jqadiaries-v32-1822-11-06,1822-11-06,Mexico,"(22.5000485, -100.000037)",22.5000485,-100.000037
jqadiaries-v32-1822-11-06,1822-11-06,Johnston,"(41.6731523, -93.6973395)",41.6731523,-93.6973395
