entry,date,subject,x,y
jqadiaries-v39-1834-12-22,1834-12-22,Internal Improvements,-0.016901614144444466,1.5080268383026123
jqadiaries-v39-1834-12-23,1834-12-23,Multiple-Subjects,0.06377933919429779,1.4110816717147827
jqadiaries-v39-1834-12-24,1834-12-24,Multiple-Subjects,-0.13338984549045563,1.9702762365341187
jqadiaries-v39-1834-12-25,1834-12-25,Recreation,1.274997353553772,5.712801933288574
jqadiaries-v39-1834-12-26,1834-12-26,,2.051849126815796,3.2499277591705322
jqadiaries-v39-1834-09-01,1834-09-01,Multiple-Subjects,1.756224274635315,5.813668727874756
jqadiaries-v39-1834-09-02,1834-09-02,Recreation,2.047150135040283,5.052073001861572
jqadiaries-v39-1834-09-03,1834-09-03,Multiple-Subjects,0.8283573389053345,5.580248832702637
jqadiaries-v39-1834-09-04,1834-09-04,Adams Family Finances,0.2341010719537735,5.779699325561523
jqadiaries-v39-1834-09-05,1834-09-05,,0.49912795424461365,6.550955772399902
jqadiaries-v39-1834-09-06,1834-09-06,Multiple-Subjects,2.121485710144043,5.370297431945801
jqadiaries-v39-1834-09-07,1834-09-07,Multiple-Subjects,2.288064956665039,6.352475643157959
jqadiaries-v39-1834-09-08,1834-09-08,American Revolution,0.23653069138526917,4.069304466247559
jqadiaries-v39-1834-09-09,1834-09-09,Multiple-Subjects,2.5924601554870605,5.0092453956604
jqadiaries-v39-1834-09-10,1834-09-10,Multiple-Subjects,0.2574103772640228,6.614121437072754
jqadiaries-v39-1834-09-11,1834-09-11,Multiple-Subjects,2.165062189102173,4.610175609588623
jqadiaries-v39-1834-09-12,1834-09-12,Multiple-Subjects,1.6893635988235474,5.998697757720947
jqadiaries-v39-1834-09-13,1834-09-13,Multiple-Subjects,1.1374956369400024,2.8050498962402344
jqadiaries-v39-1834-09-14,1834-09-14,Religion,2.210331439971924,6.857437610626221
jqadiaries-v39-1834-09-15,1834-09-15,Multiple-Subjects,0.30677318572998047,5.6099324226379395
jqadiaries-v39-1834-09-16,1834-09-16,Multiple-Subjects,1.2640587091445923,3.9113364219665527
jqadiaries-v39-1834-09-17,1834-09-17,Health and Illness,2.0038349628448486,5.625006198883057
jqadiaries-v39-1834-09-18,1834-09-18,Multiple-Subjects,0.7835288047790527,6.334681510925293
jqadiaries-v39-1834-09-19,1834-09-19,Health and Illness,1.716961145401001,5.673642158508301
jqadiaries-v39-1834-09-20,1834-09-20,Health and Illness,1.4241524934768677,6.095253944396973
jqadiaries-v39-1834-09-21,1834-09-21,Multiple-Subjects,2.465113639831543,6.941444396972656
jqadiaries-v39-1834-09-22,1834-09-22,Multiple-Subjects,0.5692259669303894,5.787257671356201
jqadiaries-v39-1834-09-23,1834-09-23,Multiple-Subjects,1.6520434617996216,4.969832897186279
jqadiaries-v39-1834-09-24,1834-09-24,Multiple-Subjects,0.4857652187347412,6.174228668212891
jqadiaries-v39-1834-09-25,1834-09-25,Multiple-Subjects,0.524934709072113,6.225219249725342
jqadiaries-v39-1834-09-26,1834-09-26,Multiple-Subjects,1.0684638023376465,5.3075480461120605
jqadiaries-v39-1834-09-27,1834-09-27,,1.2641119956970215,2.9484026432037354
jqadiaries-v39-1834-09-28,1834-09-28,Multiple-Subjects,2.492884397506714,6.472572326660156
jqadiaries-v39-1834-09-29,1834-09-29,Recreation,1.884965181350708,5.391207218170166
jqadiaries-v39-1834-09-30,1834-09-30,Recreation,1.4838982820510864,5.919182777404785
jqadiaries-v39-1834-09-xx,1834-09,Recreation,2.8155059814453125,3.1707632541656494
jqadiaries-v39-1834-05-01,1834-05-01,Multiple-Subjects,-0.13905119895935059,1.5658882856369019
jqadiaries-v39-1834-05-02,1834-05-02,Multiple-Subjects,0.26937562227249146,2.0230095386505127
jqadiaries-v39-1834-05-03,1834-05-03,Diplomacy/Diplomatic Activities,1.343463659286499,2.861713171005249
jqadiaries-v39-1834-05-04,1834-05-04,Religion,2.23557710647583,4.706407070159912
jqadiaries-v39-1834-05-05,1834-05-05,Bank of the United States,0.38578417897224426,1.478427767753601
jqadiaries-v39-1834-05-06,1834-05-06,Bank of the United States,0.02234824374318123,1.417068600654602
jqadiaries-v39-1834-05-07,1834-05-07,Multiple-Subjects,-0.0862184539437294,1.5695199966430664
jqadiaries-v39-1834-05-08,1834-05-08,Multiple-Subjects,-0.1401013731956482,1.4583415985107422
jqadiaries-v39-1834-05-09,1834-05-09,,-0.01568782329559326,1.5260802507400513
jqadiaries-v39-1834-05-10,1834-05-10,Health and Illness,0.11755406856536865,3.7501132488250732
jqadiaries-v39-1834-05-11,1834-05-11,Multiple-Subjects,0.7523583173751831,4.664443492889404
jqadiaries-v39-1834-05-12,1834-05-12,,0.7028418779373169,3.042755603790283
jqadiaries-v39-1834-05-13,1834-05-13,Multiple-Subjects,0.06604357063770294,1.4127651453018188
jqadiaries-v39-1834-05-14,1834-05-14,Multiple-Subjects,0.28883233666419983,2.0469772815704346
jqadiaries-v39-1834-05-15,1834-05-15,Multiple-Subjects,0.016109498217701912,1.7219771146774292
jqadiaries-v39-1834-05-16,1834-05-16,Multiple-Subjects,-0.1436358541250229,1.4966071844100952
jqadiaries-v39-1834-05-17,1834-05-17,Multiple-Subjects,-0.06746005266904831,1.4844776391983032
jqadiaries-v39-1834-05-18,1834-05-18,Religion,2.3476827144622803,5.04128885269165
jqadiaries-v39-1834-05-19,1834-05-19,Bank of the United States,0.008249740116298199,1.4874906539916992
jqadiaries-v39-1834-05-20,1834-05-20,Multiple-Subjects,0.0808982104063034,1.6670585870742798
jqadiaries-v39-1834-05-21,1834-05-21,Multiple-Subjects,0.727179229259491,2.3783938884735107
jqadiaries-v39-1834-05-22,1834-05-22,Multiple-Subjects,-0.06934375315904617,1.4563959836959839
jqadiaries-v39-1834-05-23,1834-05-23,Multiple-Subjects,3.1062607765197754,5.2371368408203125
jqadiaries-v39-1834-05-24,1834-05-24,Recreation,3.0523533821105957,5.157444000244141
jqadiaries-v39-1834-05-25,1834-05-25,Multiple-Subjects,3.3136069774627686,5.349536418914795
jqadiaries-v39-1834-05-26,1834-05-26,Multiple-Subjects,-0.04270278662443161,1.4675605297088623
jqadiaries-v39-1834-05-27,1834-05-27,Adams Family Finances,0.019832447171211243,1.5106253623962402
jqadiaries-v39-1834-05-28,1834-05-28,Multiple-Subjects,0.16767528653144836,2.6505343914031982
jqadiaries-v39-1834-05-29,1834-05-29,Bank of the United States,0.2948942482471466,1.639814019203186
jqadiaries-v39-1834-05-30,1834-05-30,Health and Illness,0.38643062114715576,1.5671275854110718
jqadiaries-v39-1834-05-31,1834-05-31,Internal Improvements,-0.21902035176753998,1.472238302230835
jqadiaries-v39-1834-05-xx,1834-05,Recreation,3.5842816829681396,2.3203461170196533
jqadiaries-v39-1834-02-01,1834-02-01,American Revolution,1.1270753145217896,3.2310330867767334
jqadiaries-v39-1834-02-02,1834-02-02,Religion,2.6545560359954834,6.557053565979004
jqadiaries-v39-1834-02-03,1834-02-03,Bank of the United States,0.35038918256759644,2.1665844917297363
jqadiaries-v39-1834-02-04,1834-02-04,Multiple-Subjects,-0.12362445145845413,1.7389428615570068
jqadiaries-v39-1834-02-05,1834-02-05,Multiple-Subjects,-0.2243652641773224,1.8200322389602661
jqadiaries-v39-1834-02-06,1834-02-06,Bank of the United States,0.0906742662191391,2.1275789737701416
jqadiaries-v39-1834-02-07,1834-02-07,Multiple-Subjects,-0.3313482105731964,1.9868863821029663
jqadiaries-v39-1834-02-08,1834-02-08,Commerce,0.2614528238773346,3.6165380477905273
jqadiaries-v39-1834-02-09,1834-02-09,Multiple-Subjects,2.619056463241577,6.499939918518066
jqadiaries-v39-1834-02-10,1834-02-10,Multiple-Subjects,0.01874253712594509,1.6815670728683472
jqadiaries-v39-1834-02-11,1834-02-11,Multiple-Subjects,-0.22313489019870758,1.8279484510421753
jqadiaries-v39-1834-02-12,1834-02-12,Multiple-Subjects,1.2498985528945923,3.5309295654296875
jqadiaries-v39-1834-02-13,1834-02-13,Religion,2.2554409503936768,4.31730318069458
jqadiaries-v39-1834-02-14,1834-02-14,Multiple-Subjects,-0.13811425864696503,2.421623706817627
jqadiaries-v39-1834-02-15,1834-02-15,Bank of the United States,2.077852964401245,2.304107189178467
jqadiaries-v39-1834-02-16,1834-02-16,Multiple-Subjects,2.4429104328155518,6.726912498474121
jqadiaries-v39-1834-02-17,1834-02-17,Multiple-Subjects,-0.13995958864688873,1.6048576831817627
jqadiaries-v39-1834-02-18,1834-02-18,Multiple-Subjects,-0.11123047024011612,1.6538249254226685
jqadiaries-v39-1834-02-19,1834-02-19,Multiple-Subjects,0.10605742037296295,1.9053428173065186
jqadiaries-v39-1834-02-20,1834-02-20,Multiple-Subjects,0.7197554111480713,3.756495952606201
jqadiaries-v39-1834-02-21,1834-02-21,Multiple-Subjects,-0.052473925054073334,1.7412314414978027
jqadiaries-v39-1834-02-22,1834-02-22,Multiple-Subjects,0.5480403304100037,2.817448854446411
jqadiaries-v39-1834-02-23,1834-02-23,Religion,2.825998067855835,6.639917850494385
jqadiaries-v39-1834-02-24,1834-02-24,Multiple-Subjects,0.8191516399383545,2.6885998249053955
jqadiaries-v39-1834-02-25,1834-02-25,Multiple-Subjects,-0.21678975224494934,1.5809844732284546
jqadiaries-v39-1834-02-26,1834-02-26,Multiple-Subjects,-0.26499995589256287,1.650426983833313
jqadiaries-v39-1834-02-27,1834-02-27,Multiple-Subjects,0.09966575354337692,1.5375025272369385
jqadiaries-v39-1834-02-28,1834-02-28,Multiple-Subjects,-0.29492682218551636,2.0160322189331055
jqadiaries-v39-1834-02-xx,1834-02,,1.7765564918518066,4.567708492279053
jqadiaries-v39-1834-08-01,1834-08-01,Science and Technology,1.861938714981079,4.968286514282227
jqadiaries-v39-1834-08-02,1834-08-02,,0.1073450893163681,6.468420505523682
jqadiaries-v39-1834-08-03,1834-08-03,Multiple-Subjects,2.149400234222412,6.8384552001953125
jqadiaries-v39-1834-08-04,1834-08-04,Adams Family Finances,0.537796676158905,6.167360782623291
jqadiaries-v39-1834-08-05,1834-08-05,Recreation,0.6304218173027039,6.100728511810303
jqadiaries-v39-1834-08-06,1834-08-06,Multiple-Subjects,0.3970125615596771,6.076022148132324
jqadiaries-v39-1834-08-07,1834-08-07,Multiple-Subjects,0.44816964864730835,6.510195255279541
jqadiaries-v39-1834-08-08,1834-08-08,Multiple-Subjects,1.1362979412078857,2.286881446838379
jqadiaries-v39-1834-08-09,1834-08-09,Multiple-Subjects,1.919887661933899,4.829441070556641
jqadiaries-v39-1834-08-10,1834-08-10,Religion,2.6890640258789062,7.2506022453308105
jqadiaries-v39-1834-08-11,1834-08-11,,0.45980241894721985,6.402740001678467
jqadiaries-v39-1834-08-12,1834-08-12,,1.821813941001892,4.357163906097412
jqadiaries-v39-1834-08-13,1834-08-13,Religion,1.611810564994812,2.517754554748535
jqadiaries-v39-1834-08-14,1834-08-14,Multiple-Subjects,3.241426706314087,3.641660213470459
jqadiaries-v39-1834-08-15,1834-08-15,,0.3641013205051422,6.476505279541016
jqadiaries-v39-1834-08-16,1834-08-16,Recreation,0.7712041139602661,6.176228046417236
jqadiaries-v39-1834-08-17,1834-08-17,Religion,1.9020130634307861,6.2182440757751465
jqadiaries-v39-1834-08-18,1834-08-18,Multiple-Subjects,0.34266775846481323,6.224580764770508
jqadiaries-v39-1834-08-19,1834-08-19,Nullification,1.4250093698501587,3.3084828853607178
jqadiaries-v39-1834-08-20,1834-08-20,Multiple-Subjects,0.35877835750579834,5.549966812133789
jqadiaries-v39-1834-08-21,1834-08-21,Multiple-Subjects,0.8142093420028687,2.0234591960906982
jqadiaries-v39-1834-08-22,1834-08-22,Multiple-Subjects,0.9114893674850464,3.379530906677246
jqadiaries-v39-1834-08-23,1834-08-23,Recreation,0.968839704990387,6.3735671043396
jqadiaries-v39-1834-08-24,1834-08-24,Religion,2.52772855758667,6.931960105895996
jqadiaries-v39-1834-08-25,1834-08-25,Bank of the United States,1.1242101192474365,2.1610257625579834
jqadiaries-v39-1834-08-26,1834-08-26,Bank of the United States,1.3647761344909668,6.149696350097656
jqadiaries-v39-1834-08-27,1834-08-27,Health and Illness,1.252986192703247,5.105283260345459
jqadiaries-v39-1834-08-28,1834-08-28,,2.70177960395813,5.343811988830566
jqadiaries-v39-1834-08-29,1834-08-29,Multiple-Subjects,0.1614236682653427,3.0799903869628906
jqadiaries-v39-1834-08-30,1834-08-30,,0.8705010414123535,5.11966609954834
jqadiaries-v39-1834-08-31,1834-08-31,Multiple-Subjects,2.653796434402466,7.109305381774902
jqadiaries-v39-1834-08-xx,1834-08,,1.1583768129348755,6.422361850738525
jqadiaries-v39-1834-11-01,1834-11-01,Multiple-Subjects,1.3189300298690796,5.505110740661621
jqadiaries-v39-1834-11-02,1834-11-02,Religion,2.4441633224487305,7.187060832977295
jqadiaries-v39-1834-11-03,1834-11-03,Multiple-Subjects,1.5295860767364502,4.990136623382568
jqadiaries-v39-1834-11-04,1834-11-04,Multiple-Subjects,0.11159052699804306,5.078448295593262
jqadiaries-v39-1834-11-05,1834-11-05,Multiple-Subjects,1.8139398097991943,6.458662509918213
jqadiaries-v39-1834-11-06,1834-11-06,Multiple-Subjects,1.3692283630371094,3.674818754196167
jqadiaries-v39-1834-11-07,1834-11-07,Multiple-Subjects,1.1193639039993286,3.9805541038513184
jqadiaries-v39-1834-11-08,1834-11-08,Multiple-Subjects,1.6401342153549194,6.133199691772461
jqadiaries-v39-1834-11-09,1834-11-09,Religion,2.2802798748016357,6.665159225463867
jqadiaries-v39-1834-11-10,1834-11-10,Multiple-Subjects,1.3650959730148315,6.475729942321777
jqadiaries-v39-1834-11-11,1834-11-11,Multiple-Subjects,1.5945965051651,3.388242244720459
jqadiaries-v39-1834-11-12,1834-11-12,Whig Party,2.5640437602996826,4.638051509857178
jqadiaries-v39-1834-11-13,1834-11-13,Multiple-Subjects,0.9256142377853394,4.849194526672363
jqadiaries-v39-1834-11-14,1834-11-14,Multiple-Subjects,1.3058122396469116,4.859605312347412
jqadiaries-v39-1834-11-15,1834-11-15,Multiple-Subjects,1.673856496810913,5.855037212371826
jqadiaries-v39-1834-11-16,1834-11-16,Religion,2.4359397888183594,6.675863742828369
jqadiaries-v39-1834-11-17,1834-11-17,French Revolution>,1.743714690208435,6.708991050720215
jqadiaries-v39-1834-11-18,1834-11-18,,2.9029228687286377,5.171768665313721
jqadiaries-v39-1834-11-19,1834-11-19,Multiple-Subjects,1.3468459844589233,6.761062145233154
jqadiaries-v39-1834-11-20,1834-11-20,Multiple-Subjects,0.5575528740882874,4.558094024658203
jqadiaries-v39-1834-11-21,1834-11-21,Adams Family Finances,0.6674692034721375,5.086770057678223
jqadiaries-v39-1834-11-22,1834-11-22,Multiple-Subjects,1.223488688468933,4.302535057067871
jqadiaries-v39-1834-11-23,1834-11-23,Religion,2.6075263023376465,7.2490434646606445
jqadiaries-v39-1834-11-24,1834-11-24,Multiple-Subjects,0.8278658390045166,4.445366859436035
jqadiaries-v39-1834-11-25,1834-11-25,Multiple-Subjects,3.000805377960205,3.7277462482452393
jqadiaries-v39-1834-11-26,1834-11-26,Multiple-Subjects,1.2103673219680786,5.417593002319336
jqadiaries-v39-1834-11-27,1834-11-27,Multiple-Subjects,0.28208187222480774,4.966562271118164
jqadiaries-v39-1834-11-28,1834-11-28,Multiple-Subjects,1.3497611284255981,4.66351842880249
jqadiaries-v39-1834-11-29,1834-11-29,Recreation,1.2709040641784668,4.426700592041016
jqadiaries-v39-1834-11-30,1834-11-30,Multiple-Subjects,2.425556182861328,6.7781147956848145
jqadiaries-v39-1834-11-xx,1834-11,Multiple-Subjects,1.1429401636123657,5.935295104980469
jqadiaries-v39-1834-07-15,1834-07-15,Multiple-Subjects,0.9450862407684326,6.35817813873291
jqadiaries-v39-1834-07-16,1834-07-16,Multiple-Subjects,0.922037661075592,3.0277976989746094
jqadiaries-v39-1834-07-17,1834-07-17,,1.5262988805770874,2.666844367980957
jqadiaries-v39-1834-07-18,1834-07-18,Multiple-Subjects,1.1658331155776978,4.612177848815918
jqadiaries-v39-1834-07-19,1834-07-19,Multiple-Subjects,1.3192743062973022,5.85410213470459
jqadiaries-v39-1834-07-20,1834-07-20,Religion,2.3951821327209473,6.613110542297363
jqadiaries-v39-1834-07-21,1834-07-21,Multiple-Subjects,0.14787641167640686,4.314727783203125
jqadiaries-v39-1834-07-22,1834-07-22,Recreation,1.3033078908920288,5.921717643737793
jqadiaries-v39-1834-07-23,1834-07-23,Multiple-Subjects,1.1955374479293823,6.665404319763184
jqadiaries-v39-1834-07-24,1834-07-24,Multiple-Subjects,1.9588007926940918,5.069300174713135
jqadiaries-v39-1834-07-25,1834-07-25,Health and Illness,1.8056330680847168,6.171755790710449
jqadiaries-v39-1834-07-26,1834-07-26,Multiple-Subjects,1.188012719154358,5.454549789428711
jqadiaries-v39-1834-07-27,1834-07-27,Religion,2.633375883102417,7.1763529777526855
jqadiaries-v39-1834-07-28,1834-07-28,Multiple-Subjects,1.9095749855041504,5.270619869232178
jqadiaries-v39-1834-07-29,1834-07-29,Health and Illness,0.39195817708969116,6.527456283569336
jqadiaries-v39-1834-07-30,1834-07-30,Multiple-Subjects,1.0187655687332153,6.064574241638184
jqadiaries-v39-1834-07-31,1834-07-31,Multiple-Subjects,1.1443768739700317,2.1834983825683594
jqadiaries-v39-1834-07-xx,1834-07,Religion,0.9755073189735413,6.694601058959961
jqadiaries-v48-1834-12-01,1834-12-01,,0.468865305185318,2.021761655807495
jqadiaries-v48-1834-12-02,1834-12-02,,0.506574809551239,3.429394245147705
jqadiaries-v48-1834-12-03,1834-12-03,,0.7773736119270325,2.402599334716797
jqadiaries-v48-1834-12-04,1834-12-04,,0.13377530872821808,1.5954889059066772
jqadiaries-v48-1834-12-08,1834-12-08,,0.2574361264705658,2.0260791778564453
jqadiaries-v48-1834-12-09,1834-12-09,,0.06428810209035873,1.5498398542404175
jqadiaries-v48-1834-12-10,1834-12-10,,0.39542368054389954,1.9640343189239502
jqadiaries-v48-1834-12-11,1834-12-11,,-0.02070452831685543,1.5979485511779785
jqadiaries-v48-1834-12-12,1834-12-12,,0.7924705147743225,2.595578908920288
jqadiaries-v48-1834-12-15,1834-12-15,,0.055358655750751495,1.5731329917907715
jqadiaries-v48-1834-12-16,1834-12-16,,0.020531194284558296,1.498023509979248
jqadiaries-v48-1834-12-17,1834-12-17,,-0.025851955637335777,1.4616812467575073
jqadiaries-v48-1834-12-18,1834-12-18,,0.03374236077070236,1.5045779943466187
jqadiaries-v48-1834-12-19,1834-12-19,,0.014037124812602997,1.5725781917572021
jqadiaries-v48-1834-12-22,1834-12-22,,0.22271037101745605,2.003591775894165
jqadiaries-v48-1834-12-23,1834-12-23,,-0.024915309622883797,1.5069808959960938
jqadiaries-v48-1834-12-24,1834-12-24,,0.08384615927934647,2.254859685897827
jqadiaries-v48-1834-12-25,1834-12-25,,4.873386383056641,2.0737316608428955
jqadiaries-v48-1834-12-26,1834-12-26,,5.302818298339844,0.9714739918708801
jqadiaries-v48-1834-12-27,1834-12-27,Multiple-Subjects,0.2161024659872055,2.010265350341797
jqadiaries-v48-1834-12-29,1834-12-29,Multiple-Subjects,0.7142693400382996,2.3105998039245605
jqadiaries-v48-1834-12-30,1834-12-30,Foreign Relations,0.02520984597504139,1.5095810890197754
jqadiaries-v48-1834-12-31,1834-12-31,,1.7501636743545532,4.954252243041992
jqadiaries-v39-1834-03-01,1834-03-01,,0.7334741353988647,3.080023765563965
jqadiaries-v39-1834-03-02,1834-03-02,Religion,2.367366075515747,6.700697422027588
jqadiaries-v39-1834-03-03,1834-03-03,Bank of the United States,0.06826478987932205,1.6016688346862793
jqadiaries-v39-1834-03-04,1834-03-04,Multiple-Subjects,-0.29166728258132935,1.709021806716919
jqadiaries-v39-1834-03-05,1834-03-05,Multiple-Subjects,0.05698326230049133,1.5498547554016113
jqadiaries-v39-1834-03-06,1834-03-06,Multiple-Subjects,-0.03894255682826042,1.5674456357955933
jqadiaries-v39-1834-03-07,1834-03-07,Multiple-Subjects,0.01148767676204443,1.452858805656433
jqadiaries-v39-1834-03-08,1834-03-08,Multiple-Subjects,0.9397822618484497,4.667603492736816
jqadiaries-v39-1834-03-09,1834-03-09,Multiple-Subjects,-0.40560874342918396,4.376916408538818
jqadiaries-v39-1834-03-10,1834-03-10,Multiple-Subjects,0.06428896635770798,1.9656842947006226
jqadiaries-v39-1834-03-11,1834-03-11,Bank of the United States,0.13620780408382416,1.600191354751587
jqadiaries-v39-1834-03-12,1834-03-12,Multiple-Subjects,-0.28154778480529785,2.1093063354492188
jqadiaries-v39-1834-03-13,1834-03-13,Multiple-Subjects,-0.07240553945302963,2.0941033363342285
jqadiaries-v39-1834-03-14,1834-03-14,Multiple-Subjects,0.060668446123600006,1.677133321762085
jqadiaries-v39-1834-03-15,1834-03-15,Multiple-Subjects,-0.2034987062215805,1.9410001039505005
jqadiaries-v39-1834-03-16,1834-03-16,Multiple-Subjects,2.5846054553985596,7.159762859344482
jqadiaries-v39-1834-03-17,1834-03-17,Multiple-Subjects,0.360015869140625,2.2349190711975098
jqadiaries-v39-1834-03-18,1834-03-18,Multiple-Subjects,0.08760739117860794,1.716208577156067
jqadiaries-v39-1834-03-19,1834-03-19,War of 1812,0.2403963804244995,2.0162296295166016
jqadiaries-v39-1834-03-20,1834-03-20,Multiple-Subjects,0.25453317165374756,1.6690375804901123
jqadiaries-v39-1834-03-21,1834-03-21,Internal Improvements,0.5737094879150391,1.9466742277145386
jqadiaries-v39-1834-03-22,1834-03-22,Internal Improvements,-0.2360881119966507,1.8518400192260742
jqadiaries-v39-1834-03-23,1834-03-23,Religion,2.7939257621765137,6.859865665435791
jqadiaries-v39-1834-03-24,1834-03-24,Multiple-Subjects,0.05553021654486656,1.5630781650543213
jqadiaries-v39-1834-03-25,1834-03-25,Multiple-Subjects,0.22882594168186188,2.089930295944214
jqadiaries-v39-1834-03-26,1834-03-26,Bank of the United States,1.0977058410644531,2.884675979614258
jqadiaries-v39-1834-03-27,1834-03-27,Multiple-Subjects,-0.21527960896492004,2.319243907928467
jqadiaries-v39-1834-03-28,1834-03-28,Multiple-Subjects,0.28752401471138,1.5532708168029785
jqadiaries-v39-1834-03-29,1834-03-29,Multiple-Subjects,-0.19457557797431946,2.0356838703155518
jqadiaries-v39-1834-03-30,1834-03-30,Religion,2.663503885269165,6.961881637573242
jqadiaries-v39-1834-03-31,1834-03-31,Multiple-Subjects,0.5739938020706177,2.062774896621704
jqadiaries-v39-1834-03-xx,1834-03,Multiple-Subjects,2.4763524532318115,2.774379014968872
jqadiaries-v50-1834-07-01,1834-07-01,Adams Family Finances,2.6503727436065674,3.1997880935668945
jqadiaries-v50-1834-07-02,1834-07-02,Multiple-Subjects,0.698796808719635,2.97662353515625
jqadiaries-v50-1834-07-03,1834-07-03,Multiple-Subjects,1.5517375469207764,4.656434535980225
jqadiaries-v50-1834-07-04,1834-07-04,Health and Illness,1.8127778768539429,4.79549503326416
jqadiaries-v50-1834-07-05,1834-07-05,Multiple-Subjects,2.9845452308654785,4.29512357711792
jqadiaries-v50-1834-07-06,1834-07-06,Multiple-Subjects,2.4326047897338867,4.53217887878418
jqadiaries-v50-1834-07-07,1834-07-07,Multiple-Subjects,1.6586494445800781,3.306215286254883
jqadiaries-v50-1834-07-08,1834-07-08,Multiple-Subjects,1.1352003812789917,4.206657886505127
jqadiaries-v50-1834-07-09,1834-07-09,Multiple-Subjects,1.7358434200286865,4.531826019287109
jqadiaries-v50-1834-07-10,1834-07-10,Press,2.2506933212280273,4.586517810821533
jqadiaries-v50-1834-07-11,1834-07-11,Multiple-Subjects,3.4541800022125244,5.22531270980835
jqadiaries-v50-1834-07-12,1834-07-12,Multiple-Subjects,2.760518789291382,4.847860813140869
jqadiaries-v50-1834-07-13,1834-07-13,Multiple-Subjects,3.6037063598632812,5.4028239250183105
jqadiaries-v50-1834-07-14,1834-07-14,Recreation,0.5821767449378967,6.354607105255127
jqadiaries-v50-1834-07-15,1834-07-15,,7.527738571166992,0.3256176710128784
jqadiaries-v39-1834-06-01,1834-06-01,Multiple-Subjects,2.1667087078094482,6.541995525360107
jqadiaries-v39-1834-06-02,1834-06-02,Multiple-Subjects,0.915894091129303,3.8041913509368896
jqadiaries-v39-1834-06-03,1834-06-03,,0.74222731590271,2.0928940773010254
jqadiaries-v39-1834-06-04,1834-06-04,Health and Illness,0.09883863478899002,2.027247190475464
jqadiaries-v39-1834-06-05,1834-06-05,,0.41137710213661194,4.322908878326416
jqadiaries-v39-1834-06-06,1834-06-06,,-0.09912338852882385,2.407698154449463
jqadiaries-v39-1834-06-07,1834-06-07,Multiple-Subjects,0.45029813051223755,3.4411280155181885
jqadiaries-v39-1834-06-08,1834-06-08,Religion,2.550307273864746,6.366092681884766
jqadiaries-v39-1834-06-09,1834-06-09,Multiple-Subjects,0.39524754881858826,1.91438627243042
jqadiaries-v39-1834-06-10,1834-06-10,,-0.10305938124656677,1.4575518369674683
jqadiaries-v39-1834-06-11,1834-06-11,,-0.03763550519943237,1.5807710886001587
jqadiaries-v39-1834-06-12,1834-06-12,Multiple-Subjects,0.021277619525790215,1.5557677745819092
jqadiaries-v39-1834-06-13,1834-06-13,Multiple-Subjects,-0.12819084525108337,1.8660078048706055
jqadiaries-v39-1834-06-14,1834-06-14,Multiple-Subjects,0.015266635455191135,1.614388108253479
jqadiaries-v39-1834-06-15,1834-06-15,Religion,2.7646403312683105,6.4483184814453125
jqadiaries-v39-1834-06-16,1834-06-16,Multiple-Subjects,0.11664437502622604,1.764533519744873
jqadiaries-v39-1834-06-17,1834-06-17,Multiple-Subjects,-0.48520588874816895,2.305661201477051
jqadiaries-v39-1834-06-18,1834-06-18,Multiple-Subjects,0.273611843585968,1.7617677450180054
jqadiaries-v39-1834-06-19,1834-06-19,Multiple-Subjects,0.12453854829072952,1.5784779787063599
jqadiaries-v39-1834-06-20,1834-06-20,Multiple-Subjects,-0.0453365296125412,1.7246342897415161
jqadiaries-v39-1834-06-21,1834-06-21,Multiple-Subjects,-0.20451758801937103,1.6493178606033325
jqadiaries-v39-1834-06-22,1834-06-22,Multiple-Subjects,1.3917030096054077,4.970302104949951
jqadiaries-v39-1834-06-23,1834-06-23,Multiple-Subjects,0.14505653083324432,1.651877522468567
jqadiaries-v39-1834-06-24,1834-06-24,Multiple-Subjects,0.2631972134113312,1.580610990524292
jqadiaries-v39-1834-06-25,1834-06-25,,1.5004314184188843,3.3324263095855713
jqadiaries-v24-1802-12-01,1802-12-01,,2.883053779602051,2.4646599292755127
jqadiaries-v24-1802-12-02,1802-12-02,Recreation,2.9632344245910645,2.8511641025543213
jqadiaries-v24-1802-12-03,1802-12-03,,3.293065309524536,2.1408724784851074
jqadiaries-v24-1802-12-04,1802-12-04,,2.386472225189209,3.2870290279388428
jqadiaries-v24-1802-12-05,1802-12-05,,4.133311748504639,2.0211565494537354
jqadiaries-v24-1802-12-06,1802-12-06,,4.47870397567749,1.5255894660949707
jqadiaries-v24-1802-12-07,1802-12-07,,5.245695114135742,2.3544442653656006
jqadiaries-v24-1802-12-08,1802-12-08,Recreation,3.2261013984680176,2.821789026260376
jqadiaries-v24-1802-12-09,1802-12-09,,4.868827819824219,1.3133227825164795
jqadiaries-v24-1802-12-10,1802-12-10,,2.7344141006469727,3.3401081562042236
jqadiaries-v24-1802-12-11,1802-12-11,,5.772440433502197,1.3098233938217163
jqadiaries-v24-1802-12-12,1802-12-12,,5.542211055755615,1.6828675270080566
jqadiaries-v24-1802-12-13,1802-12-13,,3.7038345336914062,2.656420946121216
jqadiaries-v24-1802-12-14,1802-12-14,Health and Illness,1.3883819580078125,4.091757297515869
jqadiaries-v24-1802-12-15,1802-12-15,,2.917280912399292,3.0569188594818115
